Year,Date,Headline,Weblink,Company name,Event type,Sub Segment,Trend,International NL
2025,3/18/2025,,https://www.brighttalk.com/webcast/720/636401?utm_source=wisepop&utm_medium=web-popup&utm_campaign=TR+March+webinar,Webinar,Webinar,Webinar,,
2025,04/03/2025,"Palantir partners with Societe Generale,a European bank to manage and mitigate risks associated with its international retail banking activities through its anti financial crime solutions",https://investors.palantir.com/news-details/2025/Palantir-Partners-with-Societe-Generale/,Palantir,Partnership,Corp Risk,,
2025,06/03/2025,Riskified receives takeover interest and is reportedly exploring a sale or other options after the company's stock losing more than 80% of its value,https://www.pymnts.com/fraud-prevention/2025/report-riskified-considering-sale-after-receiving-takeover-interest/,Riskified,,Corp Risk,,
2025,09/03/2025,"Feedzai launches TRUST Framework at the HumanX conference to enable organizations with a comprehensive blueprint for ethical, secure and high-performing GenAI solutions",https://www.feedzai.com/pressrelease/feedzai-trust-framework-genai-humanx/,Feedzai,Product Launch,Corp Risk,,
2025,10/03/2025,"Sift launches Identity Trust XD to transform fraud decisioning with cross-dimensional identity insights across an array of industry verticals, geographies and use cases",https://www.globenewswire.com/news-release/2025/03/10/3039944/0/en/Sift-Introduces-Identity-Trust-XD-Fraud-Decisioning-with-Cross-Dimensional-Identity-at-its-Core.html,Sift,Product Launch,Corp Risk,,
2025,11/03/2025,"Feedzai launches ScamAlert, a GenAI powered fraud detection tool to strengthen fraud prevention capabilities through real-time feedback for identification of fraudulent activities and customer education",https://www.feedzai.com/pressrelease/feedzai-launches-scamalert-genai-fraud-agent/,Feedzai,Product Launch,Corp Risk,,
2025,11/03/2025,"Visa's anti-scam unit, sitting under Visa Payment Ecosystem Risk and Control (PERC) saved potential victims $350M in 2024 by using GenAI tools to identify complex relationships and parse through massive datasets to mitigate identity fraud","https://www.pymnts.com/fraud-prevention/2025/visa-says-new-anti-fraud-unit-blocked-350-million-in-scam-attempts/#:~:text=Visa%20says%20its%20new%20anti-fraud%20disruption%20department%20saved,blocked%20%2440%20billion%20in%20attempted%20fraud%20in%202024.",Visa,,Corp Risk,,
2025,3/13/2025,Oracle launches new agentic AI capabilities into its Investigation Hub Cloud Service to help automate financial crime investigative workflows,https://www.oracle.com/news/announcement/oracle-brings-ai-agents-to-the-fight-against-financial-crime-2025-03-13/,Oracle,Product Launch,Corp Risk,,
2025,3/14/2025,"Palantir partners with R1, a revenue cycle management provider to launch R37, an AI lab dedicated to enhance healthcare financial performance",https://investors.palantir.com/news-details/2025/R1-Launches-R37-An-AI-Lab-to-Transform-Healthcare-Financial-Performance-in-Exclusive-Partnership-with-Palantir/,Palantir,Partnership,Corp Risk,,
2025,3/19/2025,"Trinamix, a cloud transformation partner of Oracle, partners with Avalara to become a certified implementer of their tax compliance solutions, assisting in tax processes for Oracle Cloud ERP clients",https://www.trinamix.com/trinamix-partners-with-avalara-for-certified-implementation-services/,Avalara,Client win,Tax Compliance,,
2025,3/18/2025,"EY launches EY.ai Agentic Platform, developed in collaboration with NVIDIA, one of the use cases EY claims is to enhance supply chain efficiency and tax compliance processes by integrating AI agents with EY's expertise",https://www.ey.com/en_gl/newsroom/2025/03/ey-launching-ey-ai-agentic-platform-created-with-nvidia-ai-to-drive-multi-sector-transformation-starting-with-tax-risk-and-finance-domains,EY,Product Launch,Tax Compliance,Gen AI,
2025,3/19/2025,,https://www.pymnts.com/artificial-intelligence-2/2025/integrating-ai-into-accounts-payable-gives-firms-cash-flow-crystal-ball/,Industry,Report,AP/AR Automation,,
2025,3/19/2025,"AkuCalc, an indirect tax solution provider expands its sales tax automation software with new integrations for FileMaker, Stripe, Great Plains, and BigCommerce",https://www.wfxrtv.com/business/press-releases/ein-presswire/795000194/clarus-partners-expands-akucalc-integrations-enhancing-sales-tax-calculation-capabilities-across-more-platforms/,AcuCalc,Partnership,Tax Compliance,,International
2025,3/13/2025,"The Digital Business Networks Alliance (DBNA) has developed a structured e-remittance approach based on ISO 20022, which standardizes remittance advice formats, facilitates easier reconciliation, and integrates with ERP systems to support various payment methods,",https://www.theinvoicinghub.com/dbnalliance-network-to-introduce-e-remittance-support/,Industry,Regulation,E-invoicing,,
2025,3/24/2025,"DefiTax, a cryptocurrency tax platform, launches its tax reporting solution for decentralized finance (DeFi) users, offering automated transaction tracking, accurate tax calculations, and IRS-compliant reporting",https://techbullion.com/defitax-us-launches-to-simplify-crypto-tax-reporting-amid-u-s-governments-strategic-cryptocurrency-adoption/,DeFiTax,Product Launch,TIR,,
2025,03/18/2025,The AAA partners with Dioptra to integrate AAA’s library of clauses into Dioptra’s contract review process,https://www.artificiallawyer.com/2025/03/18/aaa-partners-with-dioptra-genai-pioneer/,Dioptra,Partnership,Corp Legal,GenAI,
2025,03/18/2025,"Harbor, a consulting company that provides services to the legal industry, acquires CLIENTSFirst Consulting, a marketing firm that provides consulting on client relationship management, data quality and e-marketing",https://harborglobal.com/news-releases/harbor-to-accelerate-law-firm-business-development-with-acquisition-of-clientsfirst-consulting/,Harbor,M&A,Corp Legal,,
2025,03/18/2025,"Exterro and Integreon partner to deliver managed eDiscovery and document review services, combining Exterro’s data risk management software with Integreon’s document review",https://www.exterro.com/about/news/exterro-and-integreon-join-forces-to-deliver-the-gold-standard-in-managed-e-discovery-and-document-review-solutions,Exterro,Partnership,Corp Legal,,
2025,03/18/2025,"eDiscovery and managed review provider, Consilio launches Aurora, a legal data management platform",https://www.consilio.com/resource/consilio-launches-aurora,Consillio,Product Launch,Corp Legal,,
2025,06/03/2025,"Socure launches Identity Manipulation Risk Score, a predictive risk solution designed to stop repeat first-party fraud abusers through real-time analysis od dispute histories, payment denials and account closure data",https://www.socure.com/news-and-press/socure-introduces-first-ever-identity-manipulation-risk-score-for-first-party-fraud/,Socure,Product Launch,Corp Risk,,
2025,3/20/2025,"Sift launches Global Identity Insights and other enhancements to its payment fraud protection model, ensuring enhanced fraud detection accuracy through identity data and decisioning capabilities",https://www.globenewswire.com/news-release/2025/03/20/3046519/0/en/Sift-Unveils-Global-Identity-Insights-and-Other-Innovations-to-Deliver-Rapid-and-Accurate-Risk-Decisioning.html,Sift,Product Enhancement,Corp Risk,,
2025,03/03/2025,"Cordiance introduces automated on-demand tax matrix generation in its Product Mapping Accelerator, allowing users to quickly create, refresh, and validate accurate tax matrices and product mappings",https://www.linkedin.com/posts/cordiance_automated-tax-matrices-on-demand-hot-on-activity-7300404005069864960-5YpM?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Cordiance,Product Enhancement,Tax Compliance,,
2025,1/28/2025,Viseo partners with Generix for e-invoicing,https://www.generixgroup.com/en/press-release/generix-viseo-partnership-e-invoicing-digital-transformation,Viseo,Partnership,E-invoicing,,International
2025,09/03/2025,"KLA Advogados joins as a Certified Service Provider for Orbitax's Global Minimum Tax Solution,to assist Brazilian multinational enterprises navigate BEPS Pillar Two compliance",https://www.linkedin.com/posts/orbitax_orbitax-x-kla-law-partners-activity-7302703312808656896-MIkr/?utm_source=share&utm_medium=member_desktop&rcm=ACoAAAVSiL0BXJHVEWkUeGGjhSRzUtljTeC00f4,Orbitax,Partnership,BEPS,,
2025,3/28/2025,"The Italian Ministry of Finance's February 25, 2025 decree outlines notification requirements for companies opting out of global information return submissions under the global minimum tax regime",https://orbitax.com/news/archive.php/Update---Decree-for-Italian-Gl-58329,Industry,Regualtion,BEPS,,
2025,11/03/2025,"The European Economic and Financial Affairs Council has reached a political agreement on DAC9, which will simplify multinational enterprises' Pillar 2 tax reporting by enabling centralized filing while enhancing information exchange between tax authorities",https://www.orbitax.com/news/archive.php/European-Economic-and-Financia-58328,Industry,Regulation,BEPS,,
2025,3/28/2025,Tesorio launches an AI Supplier Portals Agent that autonomously manages portal-based invoicing from submission to payment tracking assisting accounts receivable processes,https://www.pymnts.com/news/b2b-payments/2025/tesorio-adds-ai-agent-for-supplier-portals-to-ar-automation-platform/,Tesorio,Product Enhancement,AP/AR Automation,,
2025,3/26/2025,"PairSoft partners with Bottomline to integrate Paymode business payments network into its procure-to-pay solutions, enabling automated vendor payments within existing AP workflows",https://www.linkedin.com/posts/pairsoft_were-thrilled-to-announce-our-partnership-activity-7310310252329992193-l8gp?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Pairsoft,Partnership,AP/AR Automation,,
2025,3/28/2025,TaxCloud updates its Shopify integration by allowing to automatically map Taxability Information Codes using Shopify's Standard Product Taxonomy,https://www.linkedin.com/posts/fedtax_sales-tax-compliance-just-got-even-simpler-activity-7311395610274758656-LUl8?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,TaxCloud,Product Enhancement,Tax Compliance,,
2025,3/26/2025,"E2open launches AI-enhanced global trade tools that automates classifications, simplifies regulatory content, and enhances processing of unstructured documents",https://www.businesswire.com/news/home/20250326637655/en/E2open-Introduces-Innovations-in-Global-Trade-Compliance-Technology-to-Help-Companies-Address-New-and-Evolving-Challenges,E2Open,Product Enhancement,GTM,,
2025,3/29/2025,,https://www.linkedin.com/posts/orbitax_orbitax-pagero-taxtechnology-activity-7311054460821061633-niEA?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Orbitax,Partnership,E-invoicing,,
2025,3/31/2025,Anrok expands its tax compliance platform to encompass both physical products and digital services,https://www.businesswire.com/news/home/20250331021941/en/Anrok-Expands-Platform-to-Support-Physical-Goods-Powering-Tax-Compliance-for-Technologys-Physical-Future,Anrok,Expansion,Tax Compliance,,
2025,3/26/2025,Quaderno and GoCardless integrate services to offer small and medium-sized businesses automated payment collection and e-invoicing compliance with Spain's Verifactu system,https://gocardless.com/es/blog/gocardless-se-alia-con-la-espanola-quaderno/,Quaderno,Partnership,Tax Compliance,,International
2025,3/25/2025,"Descartes Systems Group acquires transportation management solutions provider 3GTMS for approximately US $115M, which mostly deals with domestic transport and logistics",https://www.descartes.com/resources/news/descartes-acquires-3gtms,Descartes,M&A,GTM,,
2025,03/25/2025,"Legal technology platform, Law Insider launches its AI-powered contract drafting, review and redlining tools for its global community of 1.2M registered legal users",https://www.lawnext.com/2025/03/law-insider-announces-low-cost-and-free-ai-powered-contract-tools-for-1-2-million-legal-users.html,Law Insider,Product Launch,Corp Legal,,
